date,city_id,province,country,latitude,longitude,temperature_max,temperature_min,temperature_mean,rain_sum,humidity_mean,wind_speed_max,aqi,cloud_cover_mean
2026-07-22,645,Hà Tĩnh,Viet Nam,18.3421,105.9038,33.8,25.7,29.4,1.2,71,12.0,28,67
2026-07-22,521,TP. Hồ Chí Minh,Viet Nam,10.8231,106.6297,33.5,25.8,29.5,0.4,71,13.2,67,31
2026-07-22,729,Phú Quốc,Viet Nam,10.279526,104.003538,30.8,24.5,27.9,2.2,77,18.0,22,24
2026-07-22,193,Bắc Kạn,Viet Nam,22.147,105.8326,32.4,24.6,27.3,12.3,90,10.2,71,80
2026-07-22,160,Nam Định,Viet Nam,20.4231,106.1681,32.9,26.1,29.8,0.3,80,9.5,88,85
2026-07-22,701,Hà Nội,Viet Nam,21.0285,105.8542,32.9,25.3,29.0,11.4,84,10.8,93,72
2026-07-22,201,Trường Sa,Viet Nam,10.66936,115.833324,30.7,25.9,27.7,12.9,81,27.2,29,94
2026-07-22,495,Nghệ An,Viet Nam,18.6667,105.6667,35.2,27.6,30.7,0.8,61,20.7,29,81
2026-07-22,696,Hà Nam,Viet Nam,20.5463,105.9142,32.8,24.2,28.6,9.2,85,9.2,88,77
2026-07-22,416,Ninh Bình,Viet Nam,20.2506,105.9744,33.2,25.5,29.6,1.0,81,10.3,88,83
2026-07-22,385,Hà Giang,Viet Nam,22.8233,104.9836,31.7,25.2,27.8,5.3,86,8.0,47,78
2026-07-22,587,Trà Vinh,Viet Nam,9.9342,106.3339,32.1,25.6,28.6,0.0,77,16.9,62,21
2026-07-22,734,Yên Bái,Viet Nam,21.7051,104.8751,32.7,24.2,28.1,4.3,85,9.6,74,71
2026-07-22,849,Bắc Giang,Viet Nam,21.2731,106.1946,33.1,24.8,29.0,11.1,82,11.1,93,74
2026-07-22,208,Ninh Thuận,Viet Nam,11.5647,108.9892,36.5,26.9,30.9,2.1,65,21.9,39,45
2026-07-22,797,Gia Lai,Viet Nam,13.9833,108.0,27.4,20.6,23.4,4.4,87,18.4,32,72
2026-07-22,951,Bình Dương,Viet Nam,11.0531,106.6661,32.4,25.5,29.0,0.3,73,15.6,64,34
2026-07-22,237,Hải Phòng,Viet Nam,20.8449,106.6881,32.1,25.4,29.4,2.9,78,14.2,58,90
2026-07-22,252,Phú Thọ,Viet Nam,21.3235,105.4011,32.5,25.7,29.3,5.6,83,11.9,103,79
2026-07-22,813,Đồng Tháp,Viet Nam,10.4552,105.6323,32.7,26.0,29.1,0.0,75,15.9,57,19
2026-07-22,833,Bến Tre,Viet Nam,10.2424,106.3752,32.5,25.8,28.9,0.5,75,15.8,62,28
2026-07-22,249,Phú Yên,Viet Nam,13.0883,109.3045,37.5,26.4,29.8,17.3,68,20.8,49,68
2026-07-22,278,Đồng Nai,Viet Nam,10.9575,106.8427,32.5,25.9,29.1,0.9,75,15.0,67,41
2026-07-22,960,Lai Châu,Viet Nam,22.3959,103.4621,28.4,20.7,24.3,11.5,85,5.1,29,78
2026-07-22,275,Tuyên Quang,Viet Nam,21.8159,105.2132,31.3,24.0,27.3,11.8,88,10.3,69,76
2026-07-22,981,Quảng Bình,Viet Nam,17.4731,106.5962,34.3,26.9,30.0,0.9,67,15.4,29,50
